school,sex,age,address,famsize,pstatus,medu,fedu,mjob,fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,g1,g2,g3,PCA1,PCA2,Cluster,Recommendation,Suggested_Tool_or_Resource
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,-2.235570563048173,-0.6074653002772721,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,-1.2964320554489526,-1.2581592055438957,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16,2.118497354805616,0.1191682514285062,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,1.074880204082782,0.1030410628006853,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,-0.2679480465443405,-1.2391568255255652,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9,-1.1782040899104125,-0.2367359945700406,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11,-0.0537463399343487,-0.8517196563041073,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,-1.4074479323593116,-0.0073069339010154,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,-0.4269653875178136,-0.5924267834089281,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,-1.2745805112719009,-1.262821617266043,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,2.021770683444777,-0.3827096308476264,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,0.2604149657588379,-0.8429980336071957,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,-0.3629688213871205,-0.6685825041599891,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,1.8207724071586744,-0.4800480234656057,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,0.5546298163457709,-0.2685333717560391,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,0.3396966552250603,-0.8483733013479627,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,-0.6004763458487993,-0.4509016366423505,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,-0.5792652502031519,-0.0339757702349904,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,-0.2798868363288361,-0.5465866965674386,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,0.3162989073233638,-0.9437381117199016,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,-2.7671613673595985,1.001261378570815,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,0.123690424941082,-0.1111471051326021,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,-1.827567550827556,0.4189158783632,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,1.729261729375903,0.1152779109429257,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,-0.2132968669364968,-0.9952557593786092,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,-0.14595396725477,-0.30806089816125,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,3.1884868612031605,0.5747574091584917,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,0.9381942389536552,-0.7353963750930164,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,1.1574867513213694,-0.0824447866297253,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,-2.0283613991577494,1.629296829422502,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,-0.079935759579735,0.023292260204736,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,-0.5117918447827865,-0.2165864282748917,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,1.4063613038502396,-0.2126735619283336,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,-0.6096234638896052,-0.7287082345650063,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,-2.6392731943426213,0.9511926695109304,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,-0.4895677314411692,-0.4898994849645843,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,-0.1646829767091454,0.8751625615732235,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,-0.794349468770475,-0.6009795356166558,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,-0.796699884535499,0.4591804893442304,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,0.6277990470114992,-0.8344452813994679,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,-4.647414317034514,-1.1928233005535236,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,-0.5312242863807141,-0.9136500984659812,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,-0.6489190658905788,-1.1448071642486974,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,-2.0779883070810707,0.4491174315677224,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0,-5.288408096786797,-0.7965909859707482,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,-3.0930193994113537,2.286264759121745,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,-3.319772321970079,1.325101627432824,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,-1.722583680059839,-0.8960779998691698,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,-3.071167855234302,2.281602347399598,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,-3.520407642194468,-0.0222073103202308,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,-1.449303679851595,0.0803140288071986,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,-1.8462633186595103,2.68356159402126,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,-0.7035178152077369,0.7955711744726156,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,-0.9049240897021684,0.7396560341063281,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,-1.30715747029713,1.762915294467547,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,-1.4964944492684276,0.1446245058858727,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,-1.0596945611866213,-0.0979544670637045,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,-1.9370949722222484,1.287010883931988,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,-2.868444295409776,0.778247428346308,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,-2.2996271806461643,0.0955176231840203,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,-3.6115386009009063,-0.2738276147654218,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,-0.331563408163666,-0.4463906039841686,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,-1.4070976823599606,-0.531514674320885,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,-2.463611285712096,-1.2823125765722594,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,-2.536566997958184,0.2939845144057991,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,-1.1156704328011569,-0.6976972360620337,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,-1.1537600665424097,-0.7004035569633591,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,-2.84504654750808,0.873612238718247,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,0.8084301639206563,0.5958222073396544,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,0.2783012036321204,-0.245961585510192,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,0.8378139355997689,0.4105052283984277,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
